,muonID1,muonID2,x1,x1_normed,y1,y1_normed,z1,z1_normed,p1,t1_normed,t1,x2,x2_normed,y2,y2_normed,z2,z2_normed,t2_normed,t2,label
10352,3,3,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.01313829935,0.489583333,10660,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.489583333,10660,1
8414,3,3,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.01258808945,0.489583333,10660,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.489583333,10660,1
13583,3,3,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.01219734617,0.489583333,10660,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.489583333,10660,1
14229,3,3,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.01192744753,0.489583333,10660,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.489583333,10660,1
5830,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.489583333,10660,1
7768,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.489583333,10660,1
11645,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.489583333,10660,1
5190,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
9712,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
12296,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
7128,3,3,-191.21,0.158924184,97.4264,0.665481573,40.1,0.597104791,0.02048938532,0.489351852,10655,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
12942,3,3,-158.474,0.216375921,115.138,0.696565462,43.52,0.605867282,0.01883254844,0.489351852,10655,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
11004,3,3,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.01728834804,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
6482,3,3,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.01481187176,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
9066,3,3,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.01387717451,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
10358,3,3,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.01313829935,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
8420,3,3,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.01258808945,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
13588,3,3,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.01219734617,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
14234,3,3,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.01192744753,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
5836,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
7774,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
11650,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.489583333,10660,1
5177,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
9700,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
12284,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
7116,3,3,-191.21,0.158924184,97.4264,0.665481573,40.1,0.597104791,0.02048938532,0.489351852,10655,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
12930,3,3,-158.474,0.216375921,115.138,0.696565462,43.52,0.605867282,0.01883254844,0.489351852,10655,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
10992,3,3,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.01728834804,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
14868,3,3,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.01593706797,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
9054,3,3,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.01387717451,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
10346,3,3,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.01313829935,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
8408,3,3,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.01258808945,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
13576,3,3,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.01219734617,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
14222,3,3,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.01192744753,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
5823,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
7762,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
11638,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.489583333,10660,1
5181,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
9704,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
12288,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
7119,3,3,-191.21,0.158924184,97.4264,0.665481573,40.1,0.597104791,0.02048938532,0.489351852,10655,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
12934,3,3,-158.474,0.216375921,115.138,0.696565462,43.52,0.605867282,0.01883254844,0.489351852,10655,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
10996,3,3,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.01728834804,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
14872,3,3,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.01593706797,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
6473,3,3,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.01481187176,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
10350,3,3,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.01313829935,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
8411,3,3,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.01258808945,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
13580,3,3,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.01219734617,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
14226,3,3,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.01192744753,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
5827,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
7765,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
11642,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.489583333,10660,1
5183,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
9705,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
12290,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
7121,3,3,-191.21,0.158924184,97.4264,0.665481573,40.1,0.597104791,0.02048938532,0.489351852,10655,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
12936,3,3,-158.474,0.216375921,115.138,0.696565462,43.52,0.605867282,0.01883254844,0.489351852,10655,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
10998,3,3,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.01728834804,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
14874,3,3,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.01593706797,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
6475,3,3,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.01481187176,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
9059,3,3,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.01387717451,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
8413,3,3,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.01258808945,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
13582,3,3,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.01219734617,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
14228,3,3,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.01192744753,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
5829,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
7767,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
11644,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.489583333,10660,1
5180,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
9703,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
12287,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
7118,3,3,-191.21,0.158924184,97.4264,0.665481573,40.1,0.597104791,0.02048938532,0.489351852,10655,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
12933,3,3,-158.474,0.216375921,115.138,0.696565462,43.52,0.605867282,0.01883254844,0.489351852,10655,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
10995,3,3,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.01728834804,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
14871,3,3,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.01593706797,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
6472,3,3,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.01481187176,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
9057,3,3,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.01387717451,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
10349,3,3,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.01313829935,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
13579,3,3,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.01219734617,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
14225,3,3,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.01192744753,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
5826,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
7764,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
11641,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.489583333,10660,1
5188,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
9710,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
12294,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
7126,3,3,-191.21,0.158924184,97.4264,0.665481573,40.1,0.597104791,0.02048938532,0.489351852,10655,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
12940,3,3,-158.474,0.216375921,115.138,0.696565462,43.52,0.605867282,0.01883254844,0.489351852,10655,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
11002,3,3,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.01728834804,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
14879,3,3,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.01593706797,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
6480,3,3,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.01481187176,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
9064,3,3,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.01387717451,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
10356,3,3,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.01313829935,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
8418,3,3,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.01258808945,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
14233,3,3,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.01192744753,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
5834,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
7772,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
11648,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.489583333,10660,1
5189,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
9711,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
12295,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
7127,3,3,-191.21,0.158924184,97.4264,0.665481573,40.1,0.597104791,0.02048938532,0.489351852,10655,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
12941,3,3,-158.474,0.216375921,115.138,0.696565462,43.52,0.605867282,0.01883254844,0.489351852,10655,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
11003,3,3,-126.088,0.273213408,126.088,0.715782731,46.56,0.613656162,0.01728834804,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
14880,3,3,-95.5416,0.326822394,131.502,0.72528431,49.41,0.620958237,0.01593706797,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
6481,3,3,-67.7027,0.375679712,132.874,0.727692173,51.88,0.627286703,0.01481187176,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
9065,3,3,-42.5513,0.419820463,130.959,0.724331344,54.0612,0.632875224,0.01387717451,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
10357,3,3,-20.0776,0.459261846,126.765,0.716970867,56.06,0.637996413,0.01313829935,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
8419,3,3,-1.94E-14,4.94E-01,120.935,0.706739207,58.15,0.643351268,0.01258808945,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
13587,3,3,18.0564,0.526187083,114.004,0.69457529,59.86,0.647732514,0.01219734617,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
5835,3,3,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.01178075285,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
7773,3,3,63.0429,0.60513847,86.7711,0.646781502,64.8,0.660389444,0.01175518752,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
11649,3,3,73.6911,0.623826079,73.6911,0.623826079,66.7,0.665257494,0.01160714409,0.489583333,10660,34.3766,0.554829063,105.8,0.680177255,61.57,0.652113759,0.489583333,10660,1
5176,3,3,-274.045,0.013548614,-3.36E-14,4.94E-01,26.23,0.561568025,0.02583739371,0.489351852,10655,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.489583333,10660,1
9699,3,3,-251.461,0.053183573,39.8274,0.564395226,31.17,0.574224955,0.02407287122,0.489351852,10655,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.489583333,10660,1
12283,3,3,-222.98,0.103167778,72.4506,0.621649,35.92,0.586395081,0.02226097371,0.489351852,10655,49.2966,0.581013689,96.7499,0.664294314,63.09,0.656008199,0.489583333,10660,1
